step,energy,drift,timestamp
0,5.7013805734e-04,0.000000e+00,2025-11-04T13:59:40.738390Z
25,3.6231782044e-01,6.344914e+02,2025-11-04T13:59:40.824024Z
50,1.1796374569e+00,2.068038e+03,2025-11-04T13:59:40.909485Z
75,2.0079138538e+00,3.520803e+03,2025-11-04T13:59:40.997760Z
100,2.4506915737e+00,4.297418e+03,2025-11-04T13:59:41.080711Z
125,2.3834107616e+00,4.179410e+03,2025-11-04T13:59:41.162383Z
150,1.9714169936e+00,3.456789e+03,2025-11-04T13:59:41.249796Z
175,1.5282810635e+00,2.679546e+03,2025-11-04T13:59:41.336877Z
200,1.3101693578e+00,2.296986e+03,2025-11-04T13:59:41.405158Z
225,1.3896908338e+00,2.436464e+03,2025-11-04T13:59:41.482457Z
250,1.6557173783e+00,2.903064e+03,2025-11-04T13:59:41.571831Z
275,1.9227037993e+00,3.371348e+03,2025-11-04T13:59:41.657505Z
300,2.0530284563e+00,3.599932e+03,2025-11-04T13:59:41.734169Z
325,2.0255750445e+00,3.551780e+03,2025-11-04T13:59:41.814394Z
350,1.9177616779e+00,3.362679e+03,2025-11-04T13:59:41.887305Z
375,1.8362945994e+00,3.219789e+03,2025-11-04T13:59:41.962924Z
400,1.8456712302e+00,3.236236e+03,2025-11-04T13:59:42.041913Z
425,1.9404243458e+00,3.402429e+03,2025-11-04T13:59:42.137484Z
450,2.0648585891e+00,3.620682e+03,2025-11-04T13:59:42.222650Z
475,2.1582503229e+00,3.784487e+03,2025-11-04T13:59:42.307045Z
500,2.1920608716e+00,3.843790e+03,2025-11-04T13:59:42.398713Z
525,2.1788351730e+00,3.820592e+03,2025-11-04T13:59:42.481187Z
550,2.1548942669e+00,3.778601e+03,2025-11-04T13:59:42.566976Z
575,2.1524044897e+00,3.774234e+03,2025-11-04T13:59:42.661263Z
600,2.1819946683e+00,3.826134e+03,2025-11-04T13:59:42.737519Z
625,2.2314219917e+00,3.912827e+03,2025-11-04T13:59:42.821210Z
650,2.2798463918e+00,3.997762e+03,2025-11-04T13:59:42.906202Z
675,2.3121901839e+00,4.054492e+03,2025-11-04T13:59:42.992814Z
700,2.3281648296e+00,4.082511e+03,2025-11-04T13:59:43.104202Z
725,2.3379455231e+00,4.099666e+03,2025-11-04T13:59:43.203736Z
750,2.3543454825e+00,4.128430e+03,2025-11-04T13:59:43.299436Z
775,2.3827728763e+00,4.178291e+03,2025-11-04T13:59:43.383647Z
800,2.4200996667e+00,4.243761e+03,2025-11-04T13:59:43.460519Z
825,2.4565097146e+00,4.307623e+03,2025-11-04T13:59:43.544916Z
850,2.4833597299e+00,4.354716e+03,2025-11-04T13:59:43.645034Z
875,2.4961406106e+00,4.377134e+03,2025-11-04T13:59:43.739623Z
900,2.4969641655e+00,4.378578e+03,2025-11-04T13:59:43.833366Z
925,2.4903236116e+00,4.366931e+03,2025-11-04T13:59:43.932365Z
950,2.4812144129e+00,4.350954e+03,2025-11-04T13:59:44.016281Z
975,2.4712776646e+00,4.333525e+03,2025-11-04T13:59:44.096645Z
1000,2.4605262193e+00,4.314667e+03,2025-11-04T13:59:44.197346Z
1025,2.4474659100e+00,4.291760e+03,2025-11-04T13:59:44.295003Z
1050,2.4326227068e+00,4.265726e+03,2025-11-04T13:59:44.400010Z
1075,2.4181675665e+00,4.240372e+03,2025-11-04T13:59:44.491718Z
1100,2.4093134133e+00,4.224842e+03,2025-11-04T13:59:44.583265Z
1125,2.4119657194e+00,4.229494e+03,2025-11-04T13:59:44.665888Z
1150,2.4324432242e+00,4.265411e+03,2025-11-04T13:59:44.762352Z
1175,2.4739415305e+00,4.338197e+03,2025-11-04T13:59:44.852700Z
1200,2.5353352742e+00,4.445880e+03,2025-11-04T13:59:44.939585Z
1225,2.6089660637e+00,4.575025e+03,2025-11-04T13:59:45.027282Z
1250,2.6821501397e+00,4.703387e+03,2025-11-04T13:59:45.109531Z
1275,2.7361692440e+00,4.798135e+03,2025-11-04T13:59:45.196630Z
1300,2.7491578169e+00,4.820916e+03,2025-11-04T13:59:45.306095Z
1325,2.7089427926e+00,4.750380e+03,2025-11-04T13:59:45.393487Z
1350,2.6351521436e+00,4.620954e+03,2025-11-04T13:59:45.492323Z
1375,2.5754935179e+00,4.516316e+03,2025-11-04T13:59:45.582799Z
1400,2.5664415488e+00,4.500439e+03,2025-11-04T13:59:45.677797Z
1425,2.6001769208e+00,4.559609e+03,2025-11-04T13:59:45.771535Z
1450,2.6349108045e+00,4.620531e+03,2025-11-04T13:59:45.869011Z
1475,2.6218220469e+00,4.597574e+03,2025-11-04T13:59:45.968500Z
1500,2.5344738900e+00,4.444369e+03,2025-11-04T13:59:46.078484Z
1525,2.3951132017e+00,4.199935e+03,2025-11-04T13:59:46.187373Z
